monthly_income	avg_monthly_spend	credit_limit	num_transactions	account_tenure_months	cash_withdraw_ratio	late_payment_count	age	region_risk_score	marketing_score	app_login_count	employment_type	debt_to_income	payment_delay_ratio	repayment_issue
23209.01897223590	17122.83820946260	33734.33155240460	35	114	0.036172694304678900	0	35	0.1564416580795030	43.341102583476600	23	self_employed	0.7377665652281990	0.0	1
39203.02987912530	13624.447944389500	24947.186439334300	38	60	0.3453072071828260	0	45	0.4976071242830670	27.7563043823313	21	self_employed	0.34753558555034600	0.0	1
12402.522266885800	28646.110913345200	19820.333186062700	46	22	0.19591858118987400	3	50	0.38118177834610300	49.916192990477300	23	other	2.0	0.06382978723404260	1
35075.757484067400	10095.12372984870	36625.230328166400	29	36	0.06920511778297080	3	69	0.39822847964425300	50.50327395227360	24	salaried	0.2878091438063530	0.1	1
22116.809835293200	14582.440156881700	34627.28994474060	39	7	0.10146055446072700	2	20	0.33443567832181100	30.45497117277790	18	other	0.6593374119269030	0.05	1
14874.394736173400	9565.213823770940	19522.131794790200	37	84	0.14736998506573900	1	36	0.3599329672916150	27.90079740659460	21	salaried	0.6430657511400500	0.02631578947368420	1
26498.446555405000	7376.022900407880	43234.971853695200	34	62	0.18339344868043900	0	35	0.18177328481449600	57.299292201921700	19	self_employed	0.2783568042370150	0.0	1
23852.012593534700	10144.671883874000	40520.75326797440	36	105	0.07022108892381800	1	56	0.4242355224233930	63.07557696592070	18	self_employed	0.42531722822516800	0.02702702702702700	1
17325.12863996050	13138.911386762300	28197.927858651100	31	45	0.2941773984352070	0	29	0.45647285404908100	52.854243648836300	15	self_employed	0.7583730926220880	0.0	1
	11012.805366793500	27663.226633496100	25	59	0.06629170240664980	0	57	0.18954997108985700	67.26251974526550	18	salaried	0.4862137995589140	0.0	1
18880.30437742710	9783.088972869890	32660.4524540712	40	59	0.0	1	63	0.4088323604924830	48.704225234727500	16	salaried	0.518163731754576	0.024390243902439000	1
23049.674759319600	7095.081960164700	19898.585452762100	35	77	0.5379429443196280	0	50	0.20396221715566000	49.18473088399700	17	salaried	0.30781700975177400	0.0	0
28705.736786623400	12869.333244797300	27187.457312297800	34	56	0.27968913236484500	0	29	0.283238564079052	36.24457956888810	10	self_employed	0.4483192102142540	0.0	1
41539.77689042380	6787.757030141700	12665.863743836600	38	83	0.5514237387468360	0	68	0.15930927995387800	26.59637033669420	21		0.16340379121551000	0.0	1
13424.998403662800	18807.76665887480	36561.8079497878	32	114	0.09345109749594250	0	53	0.14958859766033700	77.81993200789380	17	other	1.4009511281389400	0.0	1
51700.01496022370	13864.652419491800	15575.857092309000	35	47	0.32196920714320000	1	25	0.21999506892068900	66.9694857537462	14	salaried	0.2681750175538410	0.027777777777777800	1
10088.635589708200	6933.373881106970	45533.19684734540	21	88	0.38419130482948900	3	47	0.2758486574207730	29.112311492922800	20	salaried	0.6872459431659900	0.13636363636363600	1
20728.93775062160	11624.333730730900	23967.59448392020	42	39	0.2215980612740120	0	47	0.13822910780237000	52.336278617469200	18	salaried	0.5607780712440190	0.0	1
27870.578646231100	9523.613427518730	24982.142692551000	29	86	0.03333250366319790	0	32	0.34280401833498200	48.499305333445	17	salaried	0.3417084929740630	0.0	1
24646.661817965400	15423.205882461600	21596.64230768190	33	50	0.2103278298666560	0	60	0.12575326083023700	45.89011290255440	22	self_employed	0.6257726095474460	0.0	1
17170.021259567900	24421.097778050500	24323.211863778700	40	56	0.34395953996443600	1	31	0.30649181985941000	43.86473228277590	22	self_employed	1.4223102819073100	0.024390243902439000	1
20267.03796697230	5745.500976515190	44200.26090170220	23	50	0.33823306748510500	0	69	0.3641565329071160	55.71903720451970	14	other	0.2834899202280180	0.0	1
18084.303410869400	14069.459518477400	11262.87243784310	34	114	0.24975570813129100	2	59	0.21643982306283900	62.272632882072100	12	salaried	0.77799289244512	0.05714285714285710	1
17400.497856265000	12430.89570687470	42063.59358637620	31	112	0.3845931914757620	0	69	0.4731302248531820	56.03586753542310	21	salaried	0.7143988528120750	0.0	1
30941.10503197390	18071.71042119810	30281.98373303730	43	8	0.377512918223853	0	21	0.2806326562117150	48.19222438431210	13		0.5840680351436440	0.0	1
25407.665387460700	14704.935764566200	17633.26445893200	40	36	0.17144985999107400	5	27	0.28049342301991400	47.6415992466332	34	self_employed	0.5787598167844060	0.12195121951219500	1
16694.526027630900	9524.4151898367	18465.1539091142	36	65	0.021937051771268900	1	61	0.38369475755613500	64.05221475384	27	other	0.5705112666315260	0.02702702702702700	1
31566.1287647456	11572.949670312200	48374.95787462260	27	80	0.2785650862016180	2	28	0.3382890881139550	56.95167407174090	29	salaried	0.36662556110578300	0.07142857142857140	1
	9337.448970677260	19323.409976673000	31	50	0.13800436509693900	1	69	0.2836286062924540	51.0903419455315	24		0.3748866955329690	0.03125	1
30489.719723587900	21681.25220392760	17967.6342527419	39	25	0.2715622901348940	1	27	0.08505966372728540	49.46148053599840	26	self_employed	0.7111004102525160	0.025	1
28334.956595509100	13488.466175735900	40057.054921411800	37	86	0.45182947803278500	1	22	0.3169279253303410	55.17905764418430	18		0.47603623920404200	0.02631578947368420	0
15810.064274541900	31430.555649508900	30287.59515061100	23	15	0.3156238023806650	2	28	0.056185316668372800	42.97476967160830	25	salaried	1.9880093530119200	0.08333333333333330	1
17604.81254880390	12999.973965442800	19374.75188515870	34	49	0.44443835638325900	3	32	0.16141546217341400	62.323082259623200	18	self_employed	0.7384329670880840	0.08571428571428570	1
29700.448985971600	9712.965824752700	29022.269886717100	44	46	0.09827802984751440	1	28	0.11111243020990300	33.862121572432	25	salaried	0.327030942506641	0.022222222222222200	1
28117.518807667300	6760.340403551910	18788.242621889100	37	107	0.4131183608021040	0	50	0.3327764574766150	43.82815235350280	13	other	0.24043161310906400	0.0	1
21843.07818391520	5934.791321003410	39548.675739941700	20	34	0.5014896897477500	0	44	0.20385054187461400	59.166591431690400	18	salaried	0.27170123510218800	0.0	1
	6549.466177223790	39006.35410872680	31	28	0.25964830100620400	2	63	0.3031902379446390	33.0067577996859	16	salaried	0.28371299645037400	0.0625	1
36719.600252868200	15066.168206343500	32409.347705146400	48	116	0.5983080090546530	2	64	0.12137249703259300	26.404871860257500	16	salaried	0.4103031651377160	0.04081632653061220	1
17385.146035025500	16796.50756010390	30533.550409077900	41	55	0.12138531824070900	1	27	0.17230511964482400	50.946165131438600	26	salaried	0.9661412982246100	0.023809523809523800	1
27414.818091931300	6558.152322342620	49832.1602983205	36	16	0.1541749195360820	1	66	0.1249012851764120	24.55312768330290	25	salaried	0.23921925362958400	0.02702702702702700	1
20315.165173904200	19985.598963199200	26900.232658997100	46	54	0.34749033256427000	3	50	0.5796182897964360	30.51794668922210	22	self_employed	0.9837773304876500	0.06382978723404260	1
20189.693263781000	10749.586059726200	17789.15100038730	38	38	0.2581698317245280	0	64	0.1520015685852270	61.348911777596500	23	salaried	0.5324293895544350	0.0	1
34183.92354657870	14272.02855221650	31486.55377801610	35	10	0.13856390008281600	0	64	0.16423653665801400	46.928221135914000	15	self_employed	0.41750703463777600	0.0	1
30643.214786932500	27598.019246946900	55832.78202425710	35	42	0.34286561149236500	1	50	0.4909338924078650	69.28230424563480	25	salaried	0.9006241492232660	0.027777777777777800	1
30497.61779308110	20001.802873321100	18860.671827750500	37	88	0.30333122699985900	1	36	0.3186779073551070	31.927784885938200	26	salaried	0.6558480406249600	0.02631578947368420	1
	11839.08006779170	23706.10838449840	37	24	0.16205849852016300	1	66	0.3394228131277900	48.590714515515700	18	other	0.3188513365587100	0.02631578947368420	1
22212.30151421160	8946.015338559300	31124.672553292000	29	18	0.2783577439066560	0	38	0.17415239617965500	55.99376829811640	18		0.4027504908861240	0.0	1
28934.246962247300	5072.976825752510	26400.36996463090	48	93	0.36385382809463900	2	22	0.3370626079074830	32.44227604806640	23		0.17532776409808100	0.04081632653061220	1
19455.65976805680	9666.107814545510	19076.142449604700	34	62	0.15873118202522300	0	65	0.19946363604471600	65.47642856749440	16	salaried	0.4968275519710610	0.0	1
25076.001218731700	12148.869419274600	39840.937764244600	37	62	0.32754937144613300	1	49	0.331790569565679	57.66018324749060	24	self_employed	0.48448192809144500	0.02631578947368420	1
20909.163320450100	8567.825220189460	60597.823326399800	33	12	0.11994351587179800	1	29	0.4021653945573850	25.86069369968850	20	salaried	0.4097641349335940	0.029411764705882400	1
22897.851999560500	12593.478313923900	28814.845747597600	52	27	0.14892634285377300	1	68	0.2365228872789520	49.43387305687100	20	self_employed	0.5499851389626250	0.018867924528301900	1
27946.934936056400	13829.832971571300	19605.709397526600	33	33	0.4167380969830420	2	48	0.5331834003559930	55.78935104387950	21	salaried	0.4948604561900760	0.058823529411764700	1
15878.34843734850	12074.062167133400	15644.329784563300	30	23	0.3420619439659650	1	59	0.3684025779453810	41.14914989707910	18	salaried	0.7604104554560070	0.03225806451612900	1
50866.24961816150	9971.624999879510	29445.35917373580	29	93	0.0	2	37	0.24799643453050900	27.80202641736780	25	salaried	0.19603617476683800	0.06666666666666670	1
14729.286171203900	14413.12606100090	39590.99887069640	34	83	0.1938663062436200	0	31	0.6670192944789100	54.17688184171120	23	self_employed	0.9785352727533360	0.0	1
13552.476198448400	16299.232377911000	31770.98437724190	25	35	0.3234545161889740	0	68	0.07550201569666730	83.16864425423840	24	salaried	1.2026755951637200	0.0	1
35004.93566047460	8178.961087810950	26880.560750639500	42	33	0.27082984257825100	2	42	0.15989887852894900	44.195238512634600	17	salaried	0.2336516532166100	0.046511627906976700	0
30232.267027007700	25208.072786912200	21889.337429428700	35	116	0.34273063677759300	0	30	0.3566272997839770	73.53861771927060	23	self_employed	0.8338135133694350	0.0	1
28272.586148569900	12779.982268280600	18356.56818268450	42	108	0.26739724896734400	1	28	0.3034097554191280	38.715667673578000	22		0.45202735261369200	0.023255813953488400	1
28320.41505807450	13473.530423175600	36032.00910580450	30	92	0.23011034897810000	1	43	0.02623306146962590	53.23318452514930	16	salaried	0.47575328241293200	0.03225806451612900	1
21918.82840291160	18374.08433012940	37042.45874957140	41	23	0.22552567962441400	4	44	0.24522309607568800	61.572837963141800	17	other	0.8382785791456180	0.09523809523809520	1
15384.230210006800	14838.007750172900	15662.029747606600	33	38	0.4136768970391800	1	44	0.37924047248080300	49.873795010429500	20	self_employed	0.9644946511864690	0.029411764705882400	1
22704.577231056300	20514.99754609170	46931.46581455540	36	67	0.3542409379645940	0	66	0.2671303785401090	45.533965266781500	28	salaried	0.9035621908885610	0.0	1
16800.019320075000	15202.35872909240	32890.03249960510	46	6	0.3107115705618190	0	28	0.4944033426048640	60.891912820255600	19	salaried	0.9049012646626240	0.0	1
32534.225072314700	10141.62155890730	43908.277103991100	24	70	0.26332496483511700	2	31	0.1823673777249950	78.3718267290383	24	self_employed	0.3117216265752510	0.08	1
20768.17503126770	15719.803821276200	16818.84542237370	38	92	0.16767719629296700	1	30	0.5541385003787550	54.50880386958700	23	salaried	0.7569179187679770	0.02564102564102560	1
15832.200022760900	7985.025121301390	16679.93110660250	34	6	0.20398695037576900	0	68	0.2206668812070300	42.25909735204480	25	salaried	0.5043534764481140	0.0	1
19369.320259311600	14028.578755867200	25536.414742019600	29	115	0.40970066866553200	1	57	0.40210384820038000	47.153726641104800	29		0.7242679953687660	0.03333333333333330	1
25982.345878702300	13161.438457801600	32079.566519775100	52	11	0.3955753741804320	0	47	0.18266274769317600	87.79561468468060	20	salaried	0.5065531233879100	0.0	1
17579.877074727600	12165.354724525100	50449.407833618600	35	32	0.15271413554568500	5	27	0.6900960285249990	52.023606745071900	21	self_employed	0.6920045386445660	0.1388888888888890	1
15852.965217449600	12608.899080228100	34445.29250156850	36	117	0.2649879771587350	2	29	0.19347723282851900	41.08379452133040	34	salaried	0.7953653406335160	0.05405405405405410	1
24281.618059111100	5728.264759351270	24712.427978907200	28	47	0.32477009839211000	1	44	0.48032221646040600	32.8239812527619	16	salaried	0.23590951580765300	0.034482758620689700	0
24294.047207740300	10436.596384972900	18784.188868229800	32	6	0.3149776617110000	0	66	0.2653697818183000	22.611483588310900	20	salaried	0.4295948013819510	0.0	1
17983.72983124120	13929.723335390800	41377.817227488700	36	71	0.31382240245951500	1	55	0.6442464035490150	55.45376410769290	18	salaried	0.7745736544146820	0.02702702702702700	1
18243.87484514950	14356.174055084500	19194.00176219500	40	111	0.08318877724348960	0	69	0.14285405597487500	59.81962989236760	20	self_employed	0.786903778771615	0.0	1
24168.851982369300	8413.107510687400	47570.304674647	33	25	0.07427738671782840	1	62	0.3841204627235720	44.0495573005219	27	self_employed	0.3480971093217260	0.029411764705882400	1
12342.035847638600	23613.374070157400	24354.340631326600	30	18	0.4255292115041970	1	28	0.6304550845201180	49.77544372953570	19	salaried	1.9132478921356600	0.03225806451612900	1
12544.210084396100	9047.297002303670	46943.673480901300	29	24	0.47635377983377800	2	60	0.2862645608906530	32.44307436067060	27	other	0.7212328987982850	0.06666666666666670	1
16524.87848847200	20666.219545647000	34119.55473400970	28	103	0.027771829143481500	1	27	0.30961603945855400	51.99392697241250	16	salaried	1.250612496791670	0.034482758620689700	1
20223.915916238900	16191.43152108550	25643.65825976750	38	74	0.2458359795033010	0	22	0.23221857421264100	57.22242980850690	15		0.8006081308953860	0.0	1
24943.36231333570	9988.579911830640	22431.270523816600	33	50	0.37210761959999800	0	37	0.03635886446926340	41.97253599248540	16	salaried	0.4004504198894780	0.0	0
39741.1513112623	29699.6310357315	23877.27008513650	36	64	0.0	2	65	0.08276845171853780	75.3567900437876	23	salaried	0.7473268905351240	0.05405405405405410	1
31040.98941526130	7807.68220225845	31254.25613877120	25	99	0.08899932128814330	0	54	0.4258036322996070	37.443405098796300	24	self_employed	0.2515281358402770	0.0	0
20661.443055139800	20203.666526368700	27639.599106669900	25	62	0.23617044668093000	0	36	0.21308584133683700	54.25214906028470	20	salaried	0.9778439227333050	0.0	1
21859.557451149200	20957.713486910400	21854.584756290300	45	104	0.16041420159126800	1	55	0.15748862281631300	62.72475829556910	21	salaried	0.9587437226826660	0.021739130434782600	1
14749.850913312900	9879.536788774000	25387.92652628140	33	109	0.2813715251718320	0	47	0.8333727587571060	48.84065749775930	22	salaried	0.6698058744347680	0.0	1
21863.956665488700	24999.45703536150	27653.344565190500	39	82	0.47057230415255300	1	69	0.10685249013809800	47.17284771658260	19	self_employed	1.1434095583816300	0.025	1
	11937.9665700878	12771.138086654700	38	7	0.12208035587301500	1	34	0.20337017756742300	28.567007743255100	17	other	0.6083180191190070	0.02564102564102560	1
25061.48348777810	15213.099321632100	31582.51236366220	34	82	0.2575409336973060	3	38	0.023036281931542200	70.36012243574420	14	self_employed	0.6070310773522730	0.08571428571428570	1
15821.224218857700	15020.103670334200	19093.39172814300	29	9	0.19828058155087300	1	41	0.10483513092782500	47.45160197498610	20	salaried	0.9493641871550880	0.03333333333333330	1
27112.186867652500	12576.195579313500	17967.748124540400	34	53	0.2704547962109710	0	25	0.3997747972020970	58.06048137402240	18	self_employed	0.46385766078936600	0.0	1
40663.882321575300	19242.2511867208	14904.664229890300	33	67	0.2508700178674140	1	66	0.2485184254475590	60.09080731790210	8	salaried	0.4732025101427990	0.029411764705882400	1
21088.76979595720	19092.863858517700	14359.077875556500	40	11	0.6455797298698810	1	26	0.37979956064730600	40.575522619733700	17	salaried	0.9053569289839710	0.024390243902439000	1
25866.001160462300	6082.436361478030	16740.619891454600	27	84	0.47343661882713700	0	63	0.5241097542403400	47.037070935631800	25	self_employed	0.23515178568751500	0.0	1
29029.202837442500	24027.471709983600	20990.865897647400	45	47	0.012859671904415300	1	67	0.20040416966047700	70.01723526115260	22	salaried	0.8277000179623400	0.021739130434782600	1
18760.55509195120	6322.554543430070	53297.28645842990	36	49	0.11497978555412400	2	28	0.09782803860234100	33.24203501389330	20	salaried	0.3370131913710070	0.05405405405405410	1
24092.045258323400	21261.342400008100	22380.4281686494	33	69	0.13332141126870800	2	39	0.27741958776141700	81.91877112135880	22	salaried	0.882504667911609	0.058823529411764700	1
22137.692114964900	22181.575959803300	28630.06124254580	35	26	0.06485867738082980	2	56	0.31956280628936600	38.82690822085590	15	salaried	1.0019823134503100	0.05555555555555560	1
22904.082286010600	8176.873194039410	30951.24443675790	27	94	0.04474555288162980	0	30	0.34076407098150900	32.30723815039230	21	salaried	0.35700505665025900	0.0	1
16168.110385365400	11104.809374226800	28166.05518900880	46	12	0.22324503629578300	1	21	0.7174534728998460	51.98463531032800	19	salaried	0.6868340894232340	0.02127659574468090	1
22243.476858327200	8122.821914359210	26183.76362670590	30	75	0.13904686539825400	1	41	0.6841255134043260	83.12522396509810	16	salaried	0.36517770877704800	0.03225806451612900	0
	12128.162861794900	17705.793523911400	26	79	0.11638095003010500	2	67	0.2814819004237560	21.335510966116900	22	other	0.45116877744031700	0.07407407407407410	1
39358.11438439230	11630.480638332600	44704.285205323400	29	50	0.5530710965639190	1	55	0.20637610860270200	47.88476422265460	18	self_employed	0.2955040102974230	0.03333333333333330	0
32328.624701826100	18974.423875705000	50641.102366569800	35	37	0.14936835688604800	0	24	0.1493444574870300	57.143975258848300	16	self_employed	0.5869233241658200	0.0	1
52118.38179115710	24092.092069927300	14929.127613689200	26	56	0.18352484082802000	0	26	0.47663262723482300	50.50474937803300	14	self_employed	0.4622571008913220	0.0	0
	25035.690727467600	18799.583478802600	35	89	0.36121847304889200	2	25	0.1560806538894900	55.728825050045100	23	self_employed	1.5449580223965100	0.05555555555555560	1
31223.56117561150	10373.651783118500	24393.363343566200	41	113	0.183020729188838	0	41	0.4178036957809530	39.22950376741590	16	salaried	0.3322379444411770	0.0	0
	12159.306915497500	19195.127922558000	41	83	0.07514897343224460	2	29	0.34009646558090900	41.004172311029300	20	salaried	0.5129963004271370	0.047619047619047600	1
52887.44067394270	6263.239445174500	32115.303617212300	36	112	0.2113090444222400	1	65	0.1870732874632720	47.773660292612	19	self_employed	0.11842583731340100	0.02702702702702700	1
15941.49418223530	9296.17654187311	20849.906215466800	33	73	0.5513100134344150	1	59	0.300817216886066	33.05167868145870	23	salaried	0.583143363827996	0.029411764705882400	1
15742.372844638300	20623.433048152700	57398.28040353360	38	118	0.17778368646026100	1	65	0.2504214620875930	49.329703978397200	15	salaried	1.310058734581230	0.02564102564102560	1
17330.841549856100	27639.806319323900	40810.390946181400	37	18	0.11323498962552300	3	65	0.18773131659903800	44.16882059492750	17	salaried	1.5948334787905000	0.07894736842105260	1
9418.599752368490	7665.944511496780	28981.150379486400	44	55	0.3130345496273530	0	39	0.15628206505825300	42.94932222267700	18	self_employed	0.81391551961522	0.0	1
17848.914826527800	10233.184321469100	38539.73986333730	25	42	0.20411282685100400	5	47	0.38115204841661200	54.807596188979600	25		0.573322491643026	0.19230769230769200	1
16258.106670258600	13201.918109829100	39619.042327731400	40	102	0.6608491191509570	1	42	0.20305802926027000	22.690107602010400	19	salaried	0.8120206354642630	0.024390243902439000	1
23392.19069331980	15154.798924444100	22084.21500591670	35	22	0.13196545724101000	2	54	0.18828370198869000	46.563648449252700	19	salaried	0.6478571897403330	0.05555555555555560	1
25253.054313800300	9280.571575168080	20217.906768876900	31	90	0.5100596080315070	0	20	0.1922809649989570	84.76030648422290	17	other	0.36750293488643200	0.0	1
46651.87207457920	16168.61780604500	27649.144662937900	38	113	0.42450843248335700	1	48	0.28041777274694500	33.708354705115600	20	salaried	0.3465802568479420	0.02564102564102560	1
32214.422509475700	10794.287023178800	36372.6589476171	32	71	0.19279820453171600	1	28	0.49066652907195000	69.2825074472662	19	salaried	0.3350762230800110	0.030303030303030300	1
17487.446116921300	13273.12347237240	28244.983328939700	30	47	0.2494727058015410	0	28	0.18586875242054300	50.81984181369050	17		0.7590086844944720	0.0	1
15377.091738609400	17082.808938896100	15491.569182742500	30	8	0.09551802121832320	5	41	0.2699572226144370	40.95563286677870	25	other	1.1109258648697500	0.16129032258064500	1
26816.366451746200	13398.392571796400	20312.900272828900	27	94	0.16923377055654800	2	21	0.5140219512416860	30.1903751070529	19	salaried	0.4996349000490320	0.07142857142857140	1
12989.631187012800	10977.756292787100	26215.588605064600	36	71	0.1917331255596500	2	35	0.2324194681518850	52.09522947927850	13	salaried	0.845116857802922	0.05405405405405410	1
45824.92822132680	12716.75365136610	26200.061536975600	32	51	0.27367802965156800	0	59	0.15086770962091000	71.80095658722010	30	salaried	0.27750733378012800	0.0	0
35304.8648646541	12838.922655099300	53658.20981940550	44	41	0.038097981103890600	1	25	0.2425000579633630	44.161832822048500	11	self_employed	0.3636587395057020	0.022222222222222200	1
18257.47271717820	11310.593422346500	16562.629807972400	32	104	0.2967227005504440	2	32	0.36624689284620700	48.7855786289484	20	other	0.619504878772433	0.06060606060606060	1
	11891.055666208500	32111.07401908090	28	4	0.22811973680550300	2	52	0.18092125188740200	65.15556275285500	19	salaried	1.0712172122241500	0.06896551724137930	1
37856.15834774130	27429.9627719051	45305.76598983250	32	109	0.3097161701519250	0	38	0.26131155116635200	55.113061870194200	19	other	0.7245838978149180	0.0	1
	17195.684868258800	59575.959697296200	30	41	0.33209599633665400	4	34	0.4326867678562420	26.41586330413130	14	salaried	0.8172826277658870	0.12903225806451600	1
36138.95053288200	11696.37047546640	23352.536853511000	37	23	0.21610968342163200	0	52	0.34717905829407100	51.48330823782780	22	salaried	0.3236499760784180	0.0	0
	18281.21816534350	31952.327599032300	36	42	0.32322966653369300	0	29	0.03902327519923200	72.68352365998400	20	other	1.5705102170011000	0.0	1
17330.96371532110	11496.308118207400	32840.44536114170	38	103	0.2369235757861100	1	20	0.4451338590052550	49.44588220298750	20	salaried	0.6633392295458050	0.02564102564102560	1
22072.714349550200	22649.79515438990	28808.293863694800	43	84	0.36152094841421000	0	31	0.1513574247331890	8.877658557839350	22	salaried	1.0261445328246000	0.0	1
22444.306152500800	15777.481588153400	25988.364031170100	38	56	0.29741887245395900	1	62	0.16232155037319100	55.823224873866100	15	salaried	0.7029614317747770	0.02564102564102560	1
	12729.96618466670	31338.146933592300	33	114	0.27715622517190600	2	48	0.2942560390345110	47.02315340683950	17	self_employed	0.6919374094615380	0.058823529411764700	1
28258.22862547400	16341.654479353400	11089.0550594601	36	112	0.23463310357989000	2	36	0.3663024948594580	22.56358379118180	18	self_employed	0.5782971995853230	0.05405405405405410	1
14370.773833463800	6588.663051473880	34157.051218119900	40	14	0.44437238694250200	1	23	0.6674308920608220	24.811878649193200	21	other	0.45847656694252000	0.024390243902439000	1
20807.071960237200	8046.19541139787	28117.91695759770	38	83	0.3107777843942530	0	48	0.12297821597686900	64.62660714933210	20	self_employed	0.38670483894967800	0.0	1
23112.254476971100	7806.669778692110	24887.819501682300	36	39	0.051780629050210200	1	26	0.3304205956732440	39.0142588160738	19	other	0.33777188575310200	0.02702702702702700	1
27059.015897074500	14247.324200249100	55072.27918769280	38	112	0.17920738461041800	1	63	0.40360206942613900	36.38755428896010	15	salaried	0.5265278033185770	0.02564102564102560	0
	29133.143291182700	21242.79575173390	41	40	0.21571227875097500	3	32	0.23168625451913900	49.465421586025000	18	self_employed	0.9949983486558700	0.07142857142857140	1
14046.705499780800	36464.157317019	23363.339945180400	36	17	0.24983152595412900	1	24	0.5541673014893480	40.33695502520090	17	self_employed	2.0	0.02702702702702700	1
11924.54704879680	17803.01307174140	54016.43633307280	33	9	0.276506102683976	0	25	0.6513115984074740	51.500729416666200	16	salaried	1.4929718503259800	0.0	1
	16737.048490696900	20106.100255545400	34	80	0.1083674928584780	2	53	0.3365157373652210	46.959199558449900	18	salaried	0.4558047618295340	0.05714285714285710	1
25157.858823587700	5940.354077763690	22191.38991518950	46	52	0.2398003209377610	2	26	0.08921466287216030	32.00006629859540	20	salaried	0.236123197900852	0.0425531914893617	1
16327.488629542200	10465.053949721400	25553.794614330700	26	67	0.20288179791177000	3	65	0.08578162374759940	42.33203302157920	16	self_employed	0.6409469445770360	0.1111111111111110	1
	9372.145379719090	36107.54295964650	39	104	0.41271163641309400	1	47	0.3096400210783670	56.641299819636600	21	salaried	0.22878708252458600	0.025	0
23069.573267760100	10103.31211032650	28932.791289577700	42	69	0.10073825360180900	1	65	0.34979843365924500	50.62877060357940	16	salaried	0.4379496747972360	0.023255813953488400	0
35302.84637860740	12386.163497998700	17112.78507780080	25	103	0.24739320999877500	0	29	0.5087701406279680	48.770862764122500	12	salaried	0.35085452785202100	0.0	0
	10802.78488977340	22331.22054808780	30	46	0.14719223314893100	0	23	0.28950626474935800	79.06076361769080	19	salaried	0.4773772822917500	0.0	1
50226.55600814630	5482.492352130840	21751.23786815530	40	33	0.5294493873279690	1	22	0.24360635179347300	60.96556288078300	30	self_employed	0.10915525148173900	0.024390243902439000	1
44450.71547452410	18705.25192943990	26185.801992278200	41	45	0.43849204039802200	3	44	0.3143175418310730	62.78661897232010	13	salaried	0.42080879305891900	0.07142857142857140	1
19938.6301110835	8244.203599691220	31227.215352653700	37	79	0.0036463126914103300	0	42	0.2767856616082310	47.51047388307610	23	salaried	0.4134789378086930	0.0	1
32488.07508036190	14878.330266978600	31143.848181794400	32	50	0.13056794723713900	1	46	0.20010681604189200	53.30217785526910	18	self_employed	0.4579628134377250	0.030303030303030300	1
28513.997323110200	33973.53782792210	14449.222503156600	34	84	0.3806384938101580	0	33	0.6212837193762980	43.53350015711460	23	self_employed	1.1914687878709700	0.0	1
38080.30974807860	8833.238026419990	39041.45641902210	46	83	0.3185924572064800	3	57	0.31283839792126100	61.66324648286190	25	salaried	0.23196339748433100	0.06382978723404260	1
14973.400647357700	4278.555000069010	29389.68660686820	28	83	0.3138897673969470	1	51	0.09072331900740360	48.34400143851440	17	salaried	0.28574370651225600	0.034482758620689700	1
	11746.353137892000	43677.405757564700	47	63	0.2786279058639390	0	42	0.27174658510212200	53.33566623395840	20	other	0.4053021324925520	0.0	1
33636.59178982700	21926.074757150500	31428.468917304400	28	77	0.39267998276018700	3	66	0.45245832527678000	52.409169532327500	19	salaried	0.6518518550913890	0.10344827586206900	1
10899.848896674700	32249.45279229750	39555.61895167370	36	86	0.36714649065961900	1	59	0.3439142782045910	49.72749677891820	18		2.0	0.02702702702702700	1
13721.189488490100	7682.518349609950	31675.2487706685	38	12	0.20641657904207500	0	56	0.17540766417557800	94.07282100733660	20	salaried	0.5599017749922010	0.0	1
9743.02700247565	16705.856916071300	43095.72204508160	31	31	0.07011122501096100	1	22	0.6206849372156790	40.00071083757920	21	salaried	1.7146475024472900	0.03125	1
19776.255230006100	10835.795106657000	32298.876412216800	31	50	0.0	0	54	0.40081535489842200	39.86432704761960	21	salaried	0.5479194610219290	0.0	1
29349.09242580640	12737.723711086600	25996.82420924600	42	100	0.23445419121443500	0	32	0.12836461012055400	60.41145120217640	19	salaried	0.43400741414022300	0.0	1
40172.6952357112	43912.50920334000	59596.50152921950	31	83	0.0	2	53	0.0942934736723874	41.07246501387230	12	other	1.0930934293974000	0.0625	1
22689.054627095300	6793.104633594590	36723.16349315550	28	64	0.2876495085513110	2	43	0.17758692806094200	45.628904579766600	14	other	0.29940007396704200	0.06896551724137930	0
42253.65839335460	14975.680250166300	32886.27075409700	43	118	0.2037952692823890	0	20	0.03530683377946360	33.70383569966570	16	other	0.3544232811926560	0.0	1
12682.259634320100	16489.21693719910	17210.818613221700	37	108	0.5415866554692160	1	31	0.5738321878925390	57.3733687910388	22	other	1.3001797323701500	0.02631578947368420	1
11143.894230550200	21776.873699640700	17138.66556130410	34	15	0.301469390873846	3	27	0.25437809668269900	57.563858667262300	21	self_employed	1.954152942329710	0.08571428571428570	1
21542.455047903100	13961.969095587800	29805.565558090700	39	46	0.24561622306565200	1	38	0.10076761951413800	45.272119101148300	15	self_employed	0.6481141106963490	0.025	1
25684.068593368800	15346.193514882200	28308.92540430270	32	49	0.00757454204045066	1	28	0.2705046895621590	60.72225032720110	16	self_employed	0.5974985411323940	0.030303030303030300	1
